!  Einasto_rs0.035_rhos24.682_alpha0.16_rtrunc20.txt
! R    D    M    P
2000
8.216887740764208e-05 472553.94991251826 1.4296128162219124e-06 -13.506545635347539
8.267204476073659e-05 470367.8596998302 1.449863327081138e-06 -13.506438995747803
8.317829329728165e-05 468189.76102995215 1.4703926777898251e-06 -13.506331504122016
8.368764188513802e-05 466019.63452730596 1.4912046134854241e-06 -13.506223154252067
8.420010950770468e-05 463857.4608246604 1.512302928183523e-06 -13.506113939877952
8.471571526462741e-05 461703.22056326165 1.5336914653946738e-06 -13.506003854697555
8.523447837251016e-05 459556.89439297345 1.5553741187486307e-06 -13.50589289236641
8.575641816563063e-05 457418.4629724126 1.5773548326261462e-06 -13.50578104649744
8.628155409666201e-05 455287.9069690814 1.599637602798485e-06 -13.505668310660733
8.68099057373974e-05 453165.2070595052 1.6222264770746055e-06 -13.505554678383294
8.73414927794787e-05 451050.34392936894 1.6451255559561625e-06 -13.505440143148798
8.787633503513163e-05 448943.2982736482 1.6683389933005e-06 -13.505324698397343
8.841445243790359e-05 446844.0507967449 1.6918709969915756e-06 -13.505208337525218
8.8955865043406e-05 444752.58221262495 1.7157258296189847e-06 -13.50509105388463
8.950059303006289e-05 442668.87324494426 1.7399078091652446e-06 -13.504972840783482
9.004865669986242e-05 440592.90462719137 1.7644213097012943e-06 -13.504853691485105
9.060007647911295e-05 438524.6571028148 1.789270762090369e-06 -13.504733599208015
9.115487291920543e-05 436464.11142535735 1.814460654700427e-06 -13.504612557125666
9.171306669737883e-05 434411.2483585885 1.8399955341250744e-06 -13.504490558366188
9.227467861749017e-05 432366.0486766399 1.8658800059131572e-06 -13.504367596012136
9.283972961079108e-05 430328.4931641323 1.892118735307201e-06 -13.504243663100237
9.340824073670725e-05 428298.56261631055 1.918716447990641e-06 -13.50411875262114
9.398023318362282e-05 426276.23783917644 1.9456779308440256e-06 -13.503992857519144
9.455572826967118e-05 424261.499649617 1.9730080327103654e-06 -13.50386597069196
9.513474744352889e-05 422254.32887553546 2.0007116651695837e-06 -13.503738084990431
9.571731228521459e-05 420254.7063559857 2.0287938033222486e-06 -13.503609193218287
9.630344450689432e-05 418262.6129412976 2.0572594865827608e-06 -13.503479288131881
9.689316595369028e-05 416278.0294932087 2.086113819481969e-06 -13.50334836243992
9.748649860449426e-05 414300.936884998 2.1153619724793667e-06 -13.503216408803219
9.808346457278835e-05 412331.3160016083 2.14500918278511e-06 -13.503083419834406
9.868408610746734e-05 410369.14773978124 2.1750607551916926e-06 -13.502949388097695
9.928838559366948e-05 408414.41300818394 2.2055220629157143e-06 -13.502814306108588
9.989638555361007e-05 406467.0927275333 2.2363985484495802e-06 -13.502678166333625
0.00010050810864742032 404527.1678307347 2.267695724423364e-06 -13.502540961190112
0.00010112357767399306 402594.6192629972 2.2994191744770268e-06 -13.502402683045846
0.00010174281557183191 400669.4279819709 2.33157455414294e-06 -13.502263324218848
0.00010236584541990551 398751.5749578699 2.364167591738899e-06 -13.502122876977102
0.00010299269043850892 396841.0411735987 2.397204089271866e-06 -13.501981333538259
0.00010362337399012846 394937.8076248799 2.430689923352355e-06 -13.501838686069387
0.0001042579195803118 393041.85532038135 2.4646310461196746e-06 -13.501694926686682
0.00010489635085854532 391153.1652818404 2.4990334861782706e-06 -13.501550047455195
0.00010553869161913439 389271.71854419005 2.5339033495450316e-06 -13.50140404038856
0.00010618496580209064 387397.49615568534 2.5692468206079248e-06 -13.50125689744871
0.0001068351974940245 385530.4791780245 2.6050701630959766e-06 -13.5011086105456
0.00010748941092904226 383670.6486864803 2.641379721060693e-06 -13.500959171536932
0.00010814763048964955 381817.9857700178 2.6781819198691433e-06 -13.50080857222786
0.00010880988070766054 379972.4715314205 2.7154832672087975e-06 -13.50065680437073
0.0001094761862651114 378134.08708741533 2.7532903541041773e-06 -13.500503859664773
0.0001101465719951807 376302.8135687954 2.7916098559455805e-06 -13.500349729755841
0.00011082106288311515 374478.63212053996 2.8304485335299417e-06 -13.500194406236103
0.00011149968406716019 372661.523901942 2.8698132341139204e-06 -13.500037880643776
0.00011218246083949721 370851.47008672665 2.909710892479464e-06 -13.499880144462827
0.00011286941864718653 369048.4518631739 2.950148532011918e-06 -13.499721189122688
0.00011356058309311515 367252.45043424034 2.9911332657907856e-06 -13.499561005997963
0.00011425597993695127 365463.4470176827 3.0326722976933655e-06 -13.499399586408146
0.00011495563509610483 363681.42284617305 3.0747729235113897e-06 -13.49923692161732
0.00011565957464669221 361906.35916742607 3.1174425320806732e-06 -13.499073002833867
0.00011636782482450952 360138.2372443136 3.160688606424199e-06 -13.498907821210178
0.00011708041202600982 358377.03835498774 3.2045187249084913e-06 -13.498741367842358
0.0001177973628092861 356622.7437929999 3.2489405624135417e-06 -13.498573633769922
0.00011851870389506267 354875.33486741624 3.293961891516598e-06 -13.498404609975509
0.00011924446216768979 353134.7929029436 3.3395905836896356e-06 -13.498234287384578
0.00011997466467614603 351401.09924004134 3.385834610510961e-06 -13.498062656865107
0.00012070933863504684 349674.2352350404 3.432702044890986e-06 -13.497889709227305
0.00012144851142565801 347954.1822602651 3.4802010623122553e-06 -13.497715435223292
0.00012219221059691664 346240.92170414556 3.528339942084041e-06 -13.497539825546816
0.0001229404638664582 344534.43497133756 3.5771270686115815e-06 -13.497362870832937
0.00012369329912164878 342834.70348283683 3.626570932680051e-06 -13.497184561657727
0.00012445074442062493 341141.7086760984 3.67668013275359e-06 -13.497004888537973
0.0001252128279933397 339455.4320051485 3.727463376289456e-06 -13.496823841930855
0.00012597957824261397 337775.85494070296 3.7789294810674103e-06 -13.496641412233645
0.0001267510237451955 336102.9589702819 3.831087376534651e-06 -13.496457589783407
0.00012752719325282425 334436.7255983227 3.8839461051663844e-06 -13.496272364856683
0.00012830811569330337 332777.1363462953 3.937514823842137e-06 -13.496085727669179
0.0001290938201715775 331124.172752818 3.991802805238115e-06 -13.495897668375454
0.0001298843359708182 329477.8163737675 4.04681943923575e-06 -13.49570817706861
0.00013067969255351378 327838.0487823946 4.102574234346438e-06 -13.495517243779984
0.00013147991956256915 326204.8515694377 4.159076819153005e-06 -13.495324858478824
0.0001322850468224098 324578.2063432297 4.216336943767708e-06 -13.49513101107198
0.00013309510434009257 322958.09472981887 4.274364481307098e-06 -13.49493569140358
0.0001339101223064257 321344.4983730729 4.333169429384126e-06 -13.494738889254732
0.00013473013109709258 319737.39893479465 4.392761911617267e-06 -13.49454059434318
0.00013555516127378443 318136.7780948309 4.453152179157226e-06 -13.494340796322998
0.00013638524358533974 316542.6175511826 4.51435061223125e-06 -13.494139484784274
0.00013722040896888937 314954.89902011637 4.576367721705166e-06 -13.493936649252785
0.0001380606885510101 313373.60423627397 4.639214150663519e-06 -13.493732279189661
0.000138906113648885 311798.7149527811 4.702900676007909e-06 -13.493526363991089
0.00013975671577146998 310230.2129413561 4.7674382100736374e-06 -13.493318892987961
0.00014061252662066835 308668.0799924198 4.832837802265043e-06 -13.49310985544557
0.00014147357809251288 307112.29791520134 4.899110640709632e-06 -13.49289924056327
0.0001423399022783537 305562.8485378482 4.9662680539311275e-06 -13.492687037474157
0.00014321153146605475 304019.71370753314 5.034321512541805e-06 -13.492473235244734
0.00014408849814119757 302482.8752905595 5.1032826309542536e-06 -13.492257822874594
0.00014497083498829117 300952.31517247035 5.173163169112656e-06 -13.492040789296064
0.0001458585748919907 299428.0152581515 5.2439750342440064e-06 -13.491822123373913
0.00014675175093832336 297909.9574719396 5.315730282629369e-06 -13.491601813904984
0.00014765039641592074 296398.12375772814 5.388441121395299e-06 -13.491379849617877
0.00014855454481725992 294892.4960790697 5.462119910325849e-06 -13.49115621917262
0.00014946422983991222 293393.05641928094 5.536779163695278e-06 -13.490930911160323
0.00015037948538779757 291899.78678155027 5.612431552121514e-06 -13.490703914102845
0.0001513003455724501 290412.66918903583 5.689089904441044e-06 -13.490475216452463
0.00015222684471428841 288931.685684975 5.766767209604943e-06 -13.490244806591528
0.00015315901734389394 287456.81833278184 5.845476618596494e-06 -13.490012672832126
0.00015409689820329982 285988.0492161521 5.925231446370893e-06 -13.489778803415748
0.000155040522247284 284525.3604391662 6.00604517381669e-06 -13.489543186512938
0.00015598992464467272 283068.73412638926 6.0879314497397366e-06 -13.489305810222955
0.00015694514077965163 281618.1524229717 6.170904092869643e-06 -13.489066662573437
0.00015790620625308365 280173.5974947526 6.254977093888896e-06 -13.488825731520047
0.00015887315688383635 278735.0515283581 6.340164617485114e-06 -13.488583004946136
0.00015984602871011718 277302.4967313017 6.426481004426544e-06 -13.488338470662402
0.000160824857990816 275875.9153320842 6.513940773660977e-06 -13.488092116406527
0.00016180968120685658 274455.2895802932 6.602558624438496e-06 -13.487843929842855
0.00016280053506255695 273040.60174670024 6.69234943845828e-06 -13.487593898562023
0.0001637974564869963 271631.8341233613 6.783328282039495e-06 -13.487342010080624
0.00016480048263539185 270228.9690237127 6.875510408316868e-06 -13.487088251840849
0.00016580965089048411 268831.98878266907 6.9689112594610084e-06 -13.486832611210149
0.00016682499886392914 267440.87575672206 7.063546468923647e-06 -13.486575075480868
0.0001678465643977008 266055.61232403456 7.159431863708309e-06 -13.486315631869909
0.00016887438556550187 264676.18088453717 7.256583466666561e-06 -13.486054267518364
0.0001699085006741811 263302.5638600262 7.355017498819867e-06 -13.48579096949117
0.00017094894826516317 261934.743694256 7.454750381707929e-06 -13.485525724776757
0.00017199576711588414 260572.70285303515 7.555798739763099e-06 -13.48525852028668
0.00017304899624123556 259216.4238243226 7.658179402711449e-06 -13.484989342855277
0.00017410867489502083 257865.88911831848 7.761909408001085e-06 -13.484718179239303
0.00017517484257141634 256521.08126755996 7.867006003257297e-06 -13.484445016117574
0.00017624753900644403 255181.98282701237 7.973486648765436e-06 -13.484169840090606
0.00017732680417945296 253848.5763741644 8.081369019981584e-06 -13.483892637680265
0.00017841267831460815 252520.84450911908 8.190671010071137e-06 -13.483613395329398
0.00017950520188239044 251198.7698546859 8.301410732475924e-06 -13.483332099401471
0.00018060441560110521 249882.33505647027 8.413606523509987e-06 -13.483048736180212
0.00018171036043839893 248571.5227829678 8.527276944984157e-06 -13.482763291869247
0.0001828230776127866 247266.31572565343 8.64244078686009e-06 -13.482475752591737
0.00018394260859518844 245966.6965990694 8.759117069933832e-06 -13.48218610439001
0.0001850689951104744 244672.6481409188 8.877325048549122e-06 -13.4818943332252
0.00018620227913901993 243384.15311215122 8.997084213341037e-06 -13.48160042497688
0.000187342502918271 242101.19429705341 9.118414294010143e-06 -13.481304365442698
0.00018848970894431725 240823.75450333685 9.241335262127278e-06 -13.481006140338005
0.00018964393997347628 239551.81656222645 9.365867333969637e-06 -13.48070573529549
0.00019080523902388808 238285.36332854658 9.49203097338837e-06 -13.480403135864808
0.0001919736493771161 237024.37768081014 9.619846894707583e-06 -13.48009832751222
0.0001931492145797629 235768.842521302 9.749336065656009e-06 -13.479791295620211
0.000194331978445092 234518.7407761676 9.880519710330674e-06 -13.479482025487128
0.00019552198505465946 233274.05539549794 1.0013419312193337e-05 -13.479170502326806
0.00019671927875995946 232034.76935341486 1.0148056617100434e-05 -13.47885671126819
0.00019792390418407575 230800.86564815376 1.028445363636606e-05 -13.47854063735497
0.00019913590622334384 229572.32730215197 1.0422632649858751e-05 -13.478222265545208
0.0002003553300490267 228349.13736212804 1.0562616209132809e-05 -13.477901580710961
0.00020158222110899614 227131.27889916828 1.0704427140593574e-05 -13.477578567637897
0.00020281662512942748 225918.7350088087 1.084808854869787e-05 -13.477253211024939
0.00020405858811650438 224711.4888111164 1.0993623819189626e-05 -13.476925495483872
0.00020530815635813222 223509.52345077335 1.1141056622370811e-05 -13.476595405538978
0.00020656537642566383 222312.822097157 1.1290410916408508e-05 -13.47626292562665
0.00020783029517563596 221121.36794442055 1.1441710950678277e-05 -13.475928040095015
0.00020910295975151426 219935.14421157504 1.1594981269143905e-05 -13.475590733203566
0.00021038341758545089 218754.13414256944 1.1750246713774421e-05 -13.475250989122769
0.00021167171640005316 217578.32100636876 1.1907532427998501e-05 -13.47490879193369
0.00021296790421016065 216407.68809703566 1.2066863860196397e-05 -13.474564125627618
0.0002142720293246355 215242.21873380634 1.2228266767230263e-05 -13.474216974105676
0.00021558414034816343 214081.89626117182 1.2391767218013016e-05 -13.473867321178448
0.00021690428618306403 212926.70404895395 1.2557391597115876e-05 -13.473515150565587
0.00021823251603111395 211776.6254923831 1.2725166608415474e-05 -13.473160445895447
0.0002195688793953815 210631.6440121749 1.2895119278780698e-05 -13.47280319070469
0.0002209134260820693 209491.74305460893 1.3067276961799256e-05 -13.472443368437895
0.00022226620620237325 208356.90609160133 1.3241667341545374e-05 -13.472080962447203
0.00022362727017434913 207227.11662078186 1.3418318436387977e-05 -13.471715955991895
0.00022499666872478996 206102.35816557053 1.3597258602840079e-05 -13.471348332238032
0.00022637445289111987 204982.61427524916 1.3778516539450596e-05 -13.470978074258065
0.0002277606740232935 203867.86852503812 1.3962121290737524e-05 -13.470605165030447
0.00022915538378571096 202758.104516169 1.4148102251164229e-05 -13.470229587439244
0.00023055863415914377 201653.3058759577 1.4336489169158647e-05 -13.469851324273753
0.0002319704774426711 200553.4562578769 1.452731215117572e-05 -13.469470358228117
0.0002333909662556294 199458.53934163004 1.4720601665803925e-05 -13.469086671900927
0.00023482015353957434 198368.53883322058 1.4916388547916168e-05 -13.468700247794844
0.00023625809256025253 197283.43846502577 1.5114704002865105e-05 -13.468311068316213
0.00023770483690958743 196203.22199586598 1.531557961072398e-05 -13.467919115774658
0.0002391604405076774 195127.8732110755 1.5519047330573083e-05 -13.467524372382714
0.0002406249576048039 194057.37592257326 1.5725139504832016e-05 -13.467126820255423
0.0002420984427834541 192991.71396893068 1.5933888863638832e-05 -13.46672644140995
0.00024358095096035592 191930.87121544217 1.6145328529276166e-05 -13.466323217765188
0.00024507253738852326 190874.8315541932 1.635949202064454e-05 -13.46591713114138
0.000246573257659316 189823.57890412826 1.657641325778393e-05 -13.465508163259715
0.00024808316770451316 188777.09721111812 1.679612656644381e-05 -13.465096295741937
0.00024960232379839416 187735.37044802785 1.701866668270151e-05 -13.46468151010997
0.0002511307825598399 186698.3826147828 1.7244068757630824e-05 -13.464263787785505
0.00025266860095444143 185666.11773843406 1.747236836201987e-05 -13.463843110089625
0.00025421583629662116 184638.55987322686 1.770360149113917e-05 -13.463419458242402
0.00025577254625177263 183615.69310066174 1.793780456956136e-05 -13.462992813362513
0.0002573387888384067 182597.50152956301 1.8175014456031337e-05 -13.462563156466842
0.00025891462243031514 181583.9692961409 1.8415268448388795e-05 -13.462130468470091
0.0002605001057587466 180575.08056405606 1.865860428854306e-05 -13.461694730184385
0.00026209529791459436 179570.81952448303 1.8905060167500494e-05 -13.461255922318877
0.0002637002583505993 178571.17039617267 1.915467473044554e-05 -13.460814025479362
0.0002653150468835662 177576.1174255148 1.9407487081875727e-05 -13.460369020167876
0.00026693972369659224 176585.64488659956 1.966353679079073e-05 -13.459920886782308
0.0002685743493413099 175599.73708128036 1.992286389593665e-05 -13.459469605616002
0.0002702189847401452 174618.3783392329 2.0185508911105908e-05 -13.459015156857372
0.00027187369118858646 173641.55301801683 2.045151283049268e-05 -13.458557520589496
0.0002735385303574695 172669.24550313558 2.072091713410527e-05 -13.458096676789728
0.0002752135642952771 171701.44020809542 2.099376379323565e-05 -13.457632605329307
0.00027689885543044965 170738.12157446455 2.1270095275986195e-05 -13.457165285972962
0.000278594466573713 169779.27407193332 2.1549954552855047e-05 -13.456694698378518
0.0002803004609204199 168824.88219836904 2.183338510238024e-05 -13.456220822096501
0.00028201690205290406 167874.93047987673 2.212043091684279e-05 -13.455743636569736
0.00028374385394285006 166929.4034708551 2.2411136508029987e-05 -13.45526312113297
0.00028548138095367944 165988.285754052 2.270554691305939e-05 -13.454779255012472
0.00028722954784294577 165051.56194062304 2.300370770026296e-05 -13.45429201732563
0.0002889884197647523 164119.2166701846 2.3305664975134173e-05 -13.453801387080567
0.00029075806227217836 163191.23461087135 2.361146538633628e-05 -13.453307343175744
0.00029253854131972067 162267.60045939044 2.3921156131773502e-05 -13.45280986439957
0.0002943299232657554 161348.29894107368 2.4234784964726505e-05 -13.452308929430007
0.0002961322748750083 160433.31480993467 2.455240020005078e-05 -13.451804516834168
0.0002979456633210436 159522.63284871937 2.487405072044029e-05 -13.45129660506794
0.00029977015618876915 158616.23786896074 2.5199785982756466e-05 -13.450785172475575
0.0003016058214769531 157714.11471102954 2.5529656024422447e-05 -13.450270197289315
0.00030345272760075927 156816.2482441878 2.5863711469884366e-05 -13.449751657628982
0.0003053109433942978 155922.62336663873 2.6202003537139766e-05 -13.449229531501596
0.00030718053811318866 155033.22500557837 2.6544584044333155e-05 -13.44870379680098
0.00030906158143714405 154148.03811724682 2.6891505416420603e-05 -13.448174431307368
0.00031095414347256613 153267.04768697562 2.724282069190329e-05 -13.44764141268702
0.0003128582947551579 152390.23872924046 2.7598583529630163e-05 -13.44710471849181
0.000314774106252553 151517.59628770826 2.7958848215671548e-05 -13.446564326158864
0.00031670164936696197 150649.10543528493 2.8323669670263734e-05 -13.446020213010152
0.00031864099593783093 149784.75127416625 2.8693103454824593e-05 -13.445472356252102
0.0003205922182445205 148924.51893588217 2.9067205779042208e-05 -13.444920732975202
0.00032255538900900077 148068.39358134614 2.9446033508036456e-05 -13.44436532015363
0.0003245305813985579 147216.3604009008 2.9829644169593388e-05 -13.44380609464484
0.0003265178690285255 146368.40461436435 3.021809596147549e-05 -13.4432430331892
0.0003285173259650263 145524.51147107573 3.061144775880582e-05 -13.442676112409574
0.0003305290267277306 144684.66624994067 3.100975912152782e-05 -13.442105308810968
0.0003325530462926377 143848.8542594753 3.141309030194295e-05 -13.441530598780108
0.000334589460094867 143017.06083785105 3.182150225232382e-05 -13.440951958585085
0.00033663834403147036 142189.27135293838 3.223505663260625e-05 -13.440369364374947
0.0003386997744642623 141365.47120234926 3.2653815818159874e-05 -13.439782792179319
0.00034077382822266336 140545.64581348162 3.3077842907637415e-05 -13.43919221790802
0.00034286058260656505 139729.78064355924 3.35072017309047e-05 -13.43859761735069
0.0003449601153892116 138917.86117967553 3.394195685705145e-05 -13.437998966176371
0.00034707250482009667 138109.87293883384 3.4382173602483006e-05 -13.437396239933166
0.00034919782962788043 137305.80146798925 3.4827918039094875e-05 -13.436789414047828
0.00035133616902332523 136505.63234408761 3.527925700253051e-05 -13.436178463825394
0.00035348760270224536 135709.35117410633 3.5736258100522066e-05 -13.435563364448786
0.0003556522108484784 134916.94359509423 3.619898972131646e-05 -13.434944090978453
0.0003578300741368751 134128.3952742085 3.6667521042186854e-05 -13.43432061835197
0.0003600212737363033 133343.69190875624 3.714192203802935e-05 -13.433692921383672
0.0003622258913126748 132562.8192262296 3.762226349004756e-05 -13.433060974764276
0.00036444400903199033 131785.76298434433 3.810861699452476e-05 -13.432424753060488
0.0003666757095633977 131012.50897107806 3.860105497168337e-05 -13.431784230714651
0.00036892107608227755 130243.04300470435 3.909965067463572e-05 -13.431139382044346
0.00037118019227334154 129477.35093383111 3.96044781984233e-05 -13.430490181242032
0.00037345314233374867 128715.41863743472 4.0115612489146984e-05 -13.429836602374664
0.00037574001097624823 127957.23202489615 4.063312935319049e-05 -13.429178619383322
0.000378040883432333 127202.77703603434 4.115710546653446e-05 -13.428516206082838
0.00038035584545541724 126452.03964114237 4.168761838416517e-05 -13.427849336161433
0.00038268498332403385 125705.00584101847 4.2224746549577346e-05 -13.427177983180329
0.0003850283838450478 124961.66166700238 4.2768569304371374e-05 -13.4265021205734
0.0003873861343568924 124221.9931810056 4.331916689794709e-05 -13.42582172164678
0.0003897583227328258 123485.98647554431 4.3876620497294535e-05 -13.425136759578525
0.00039214503738420326 122753.62767377251 4.444101219688129e-05 -13.424447207418218
0.000394546367263774 122024.90292951162 4.5012425028639476e-05 -13.423753038086629
0.00039696240186899706 121299.79842728199 4.559094297205185e-05 -13.423054224375326
0.000399393231245375 120578.30038233349 4.617665096433752e-05 -13.42235073894633
0.00040183894598981064 119860.39504067568 4.6769634910739576e-05 -13.421642554331758
0.00040429963725398515 119146.06867910622 4.7369981694914914e-05 -13.420929642933432
0.00040677539674775266 118435.30760524093 4.797777918942602e-05 -13.420211977022564
0.00040926631674255957 117728.09815754222 4.859311626633755e-05 -13.419489528739353
0.00041177249007488467 117024.42670534621 4.921608280791779e-05 -13.418762270092666
0.00041429401014969684 116324.27964889148 4.9846769717444815e-05 -13.418030172959655
0.00041683097094393715 115627.64341934504 5.048526893012021e-05 -13.417293209085422
0.0004193834670100236 114934.50447883004 5.1131673424090684e-05 -13.416551350082647
0.00042195159347936976 114244.84932045167 5.1786077231576225e-05 -13.415804567431262
0.0004245354460659365 113558.66446832189 5.244857545011076e-05 -13.415052832478075
0.00042713512106979626 112875.93647758588 5.311926425389085e-05 -13.414296116436436
0.0004297507153807196 112196.65193444653 5.379824090523587e-05 -13.413534390385891
0.0004323823264817922 111520.79745618856 5.448560376616276e-05 -13.412767625271822
0.0004350300524530428 110848.35969120207 5.5181452310071266e-05 -13.411995791905124
0.00043769399197510087 110179.32531900646 5.588588713354534e-05 -13.411218860961842
0.0004403742443328753 109513.6810502732 5.659900996826963e-05 -13.41043680298284
0.0004430709094192526 108851.4136268481 5.732092369306135e-05 -13.409649588373467
0.0004457840877388206 108192.50982177361 5.805173234602039e-05 -13.408857187403205
0.0004485138804116163 107536.95643930952 5.879154113679791e-05 -13.40805957020534
0.0004512603891768913 106884.74031495537 5.954045645898299e-05 -13.40725670677663
0.0004540237163969053 106235.84831546995 6.0298585902611046e-05 -13.40644856697697
0.00045680396506074246 105590.26733889186 6.106603826679329e-05 -13.405635120529054
0.00045960123878814704 104947.9843145591 6.184292357246785e-05 -13.404816337018056
0.00046241564183338666 104308.98620312853 6.262935307527527e-05 -13.403992185891301
0.00046524727908913913 103673.25999659396 6.342543927855869e-05 -13.403162636457926
0.00046809625609039936 103040.79271830528 6.423129594648845e-05 -13.402327657888575
0.0004709626790184135 102411.57142298613 6.504703811731446e-05 -13.40148721921506
0.00047384665470463885 101785.58319675007 6.58727821167466e-05 -13.400641289330048
0.0004767482906347196 101162.8151571203 6.670864557146185e-05 -13.399789836986756
0.00047966769495249955 100543.25445304264 6.755474742274457e-05 -13.3989328307986
0.0004826049764640494 99926.88826490378 6.84112079402553e-05 -13.398070239238915
0.0004855602446417191 99313.7038045473 6.927814873593157e-05 -13.397202030640628
0.0004885336096282245 98703.6883152863 7.01556927780248e-05 -13.396328173195942
0.0004915251822407464 98096.82907192037 7.104396440526785e-05 -13.395448634956047
0.0004945350739750634 97493.11338074933 7.194308934118058e-05 -13.394563383830782
0.0004975633970097082 96892.52857958582 7.285319470851154e-05 -13.393672387588364
0.0005006102642101459 96295.06203776995 7.377440904381639e-05 -13.392775613855068
0.0005036757891329816 95700.70115618179 7.47068623121763e-05 -13.39187303011493
0.0005067600860301947 95109.43336725286 7.565068592205673e-05 -13.39096460370945
0.0005098632698533934 94521.24613497945 7.660601274030576e-05 -13.390050301837295
0.0005129854562581012 93936.12695493357 7.75729771072965e-05 -13.389130091554012
0.0005161267616080682 93354.06335427327 7.855171485221283e-05 -13.388203939771726
0.0005192873029796053 92775.04289175473 7.954236330847864e-05 -13.387271813258867
0.000522467198165949 92199.05315774128 8.054506132933448e-05 -13.386333678639868
0.0005256665656816534 91626.08177421316 8.155994930356137e-05 -13.385389502394894
0.0005288855247670036 91056.11639477746 8.258716917135145e-05 -13.384439250859547
0.0005321241953924618 90489.14470467667 8.362686444032976e-05 -13.383482890224611
0.0005353826982631406 89925.1544207963 8.467918020172716e-05 -13.382520386535742
0.0005386611548232956 89364.13329167444 8.574426314670242e-05 -13.381551705693225
0.0005419596872608589 88806.06909750785 8.682226158282208e-05 -13.380576813451688
0.0005452784185119894 88250.949650159 8.791332545069143e-05 -13.37959567541983
0.0005486174722656522 87698.76279316453 8.901760634074121e-05 -13.378608257060174
0.0005519769729682336 87149.49640173888 9.013525751017458e-05 -13.377614523688775
0.0005553570458281775 86603.13838278162 9.126643390006954e-05 -13.376614440474986
0.0005587578168206478 86059.67667488295 9.241129215264041e-05 -13.375607972441188
0.0005621794126922302 85519.09924832718 9.356999062866407e-05 -13.374595084462525
0.0005656219609656512 84981.3941050988 9.474268942506404e-05 -13.373575741266682
0.0005690855899445319 84446.54927888539 9.592955039266044e-05 -13.372549907433601
0.0005725704287181724 83914.55283508137 9.713073715408511e-05 -13.371517547395255
0.000576076607166359 83385.39287079155 9.834641512186077e-05 -13.370478625435402
0.0005796042559642066 82859.0575148339 9.957675151664936e-05 -13.369433105689334
0.0005831535065870311 82335.53492774084 0.00010082191538566968 -13.368380952143653
0.0005867244913152457 81814.81330176233 0.00010208207762128276 -13.367322128636026
0.0005903173432392924 81296.88086086664 0.00010335741097975077 -13.36625659885496
0.0005939321962646049 80781.72586074122 0.00010464809010016911 -13.36518432633957
0.0005975691851165947 80269.33658879396 0.00010595429152357024 -13.364105274479348
0.0006012284453456749 79759.70136415267 0.00010727619371220545 -13.363019406513953
0.0006049101133323136 79252.80853766459 0.00010861397706900356 -13.361926685532978
0.0006086143262921132 78748.64649189694 0.00010996782395720574 -13.36082707447575
0.0006123412222809261 78247.2036411346 0.00011133791872018247 -13.359720536131096
0.0006160909402000027 77748.46843137864 0.0001127244477014316 -13.358607033137154
0.0006198636198011616 77252.42934034517 0.0001141275992647557 -13.35748652798116
0.0006236594016920059 76759.07487746219 0.00011554756381462905 -13.356358982999232
0.0006274784273411599 76268.39358386655 0.00011698453381674533 -13.355224360376189
0.0006313208390835379 75780.37403240238 0.0001184387038187525 -13.354082622145349
0.0006351867801256578 75295.00482761508 0.00011991027047118052 -13.352933730188328
0.0006390763945509703 74812.27460574919 0.00012139943254855266 -13.351777646234867
0.0006429898273252324 74332.172034743 0.00012290639097069234 -13.350614331862626
0.0006469272243019116 73854.68581422359 0.0001244313488242218 -13.349443748497022
0.0006508887322276187 73379.80467550205 0.00012597451138425333 -13.348265857411038
0.0006548744987475778 72907.51738156774 0.00012753608613627767 -13.34708061972505
0.0006588846724111323 72437.81272708134 0.00012911628279825058 -13.345887996406658
0.0006629194026772764 71970.67953836963 0.0001307153133428747 -13.344687948270522
0.0006669788399202281 71506.10667341748 0.00013233339202008495 -13.343480435978188
0.0006710631354350351 71044.08302186088 0.00013397073537973464 -13.342265420037938
0.0006751724414432099 70584.5975049794 0.00013562756229448336 -13.341042860804636
0.0006793069110984049 70127.63907568764 0.00013730409398289122 -13.339812718479557
0.0006834666984921225 69673.19671852716 0.00013900055403272003 -13.338574953110264
0.0006876519586594544 69221.25944965686 0.00014071716842443963 -13.337329524590446
0.0006918628475848609 68771.81631684444 0.00014245416555494584 -13.336076392659782
0.0006960995222079883 68324.85639945573 0.00014421177626149025 -13.334815516903806
0.0007003621404295092 67880.36880844568 0.00014599023384581777 -13.333546856753781
0.0007046508611170179 67438.34268634656 0.0001477897740985257 -13.332270371486556
0.0007089658441109458 66998.7672072576 0.00014961063532363257 -13.330986020224454
0.0007133072502305156 66561.63157683396 0.00015145305836336445 -13.32969376193515
0.0007176752412797432 66126.92503227446 0.00015331728662316607 -13.328393555431546
0.0007220699800534613 65694.63684230979 0.00015520356609692495 -13.327085359371672
0.0007264916303433886 65264.75630718956 0.00015711214539242235 -13.32576913225858
0.0007309403569442373 64837.2727586699 0.000159043275757008 -13.324444832440221
0.0007354163256598503 64412.17555999989 0.00016099721110349692 -13.323112418109371
0.0007399197033093829 63989.45410590773 0.00016297420803629671 -13.321771847303522
0.0007444506577335221 63569.09782258691 0.00016497452587776318 -13.320423077904797
0.0007490093578007384 63151.096167681724 0.00016699842669478385 -13.319066067639865
0.0007535959734135806 62735.4386302724 0.00016904617532559582 -13.317700774079857
